260;260 - TRITON;TRITON - AVENUE DES ANCIENS COMBATTANTS - PISCINE / OUD-STRIJDERSLAAN - ZWEMBAD;50.86702, 4.406995;True;False;OPEN;Bruxelles-Capitale;25;16;8;2018-04-29T14:32:24+02:00
139;139 - LIEDTS;LIEDTS - PLACE LIEDTS (FACE AU 38)/ LIEDTSPLEIN (TEGENOVER 38);50.863872, 4.366741;True;False;OPEN;Bruxelles-Capitale;25;9;16;2018-04-29T14:31:55+02:00
29;029 - BAUDOUIN / BOUDEWIJN;BAUDOUIN/BOUDEWIJN - RUE DE LAEKEN / LAKENSESTRAAT;50.856584, 4.352877;True;False;OPEN;Bruxelles-Capitale;25;3;22;2018-04-29T14:31:53+02:00
73;073 - VLEURGAT;VLEURGAT - AVENUE LOUISE/LOUIZALAAN 300;50.823898, 4.367752;True;True;OPEN;Bruxelles-Capitale;25;25;0;2018-04-29T14:31:41+02:00
220;220 - LUTHER KING;LUTHER KING - BD MAURICE CAREME 30 / MAURICE CAREMELAAN 30;50.825706, 4.288377;True;False;OPEN;Bruxelles-Capitale;25;16;9;2018-04-29T14:31:44+02:00
223;223 - WIELS (FERMÉE - EN RÉPARATION);FERMÉE - EN RÉPARATION - WIELS - AV.WIELEMANS CEUPPENS/LAAN 7;50.824055, 4.326376;True;False;CLOSED;Bruxelles-Capitale;25;6;0;2018-04-29T14:31:59+02:00
349;349 - FONSNY;FONSNY - AVENUE FONSNY EN FACE DES DEBOUCHES DES RUES COENRAETS ET J. CLAES;50.833444, 4.334857;True;False;OPEN;Bruxelles-Capitale;20;2;17;2018-04-29T14:31:58+02:00
152;152 - PLACE DAILLY/DAILLYPLEIN;PLACE DAILLY / DAILLYPLEIN - PLACE DAILLY / DAILLYPLEIN 24 - 25;50.852389, 4.387373;True;True;OPEN;Bruxelles-Capitale;25;15;8;2018-04-29T14:31:41+02:00
237;237 - PARVIS ST ANTOINE;PARVIS ST ANTOINE / ST ANTONIUS VOORPLEIN - RUE DE MERODE/MERODESTRAAT 290;50.827972, 4.330705;True;False;OPEN;Bruxelles-Capitale;25;3;22;2018-04-29T14:31:42+02:00
191;191 - ARTAN;ARTAN - RUE CLAYS;50.853973, 4.38374;True;False;OPEN;Bruxelles-Capitale;24;15;9;2018-04-29T14:31:33+02:00
216;216 - ARISTIDE BRIAND;ARISTIDE BRIAND - CH DE MONS 718 a 720 / BERGENSESTEENWEG 718 tot 720;50.828873, 4.303918;True;False;OPEN;Bruxelles-Capitale;25;9;16;2018-04-29T14:32:32+02:00
23;023 - AGORA / AGORA;AGORA - PLACE AGORA/AGORAPLEIN 120;50.846331, 4.355193;True;False;OPEN;Bruxelles-Capitale;19;0;19;2018-04-29T14:31:34+02:00
321;321 - SACRE-CŒUR DE/HEILIGE HART VAN JETTE;FERMÉE - SACRE-CŒUR DE JETTE/HEILIGE HART VAN JETTE - AVENUE DU SACREE CŒUR FACE 71 A 79/HEILIGE HARTLAAN VOOR 71 TOT 79;50.884251, 4.330287;True;False;OPEN;Bruxelles-Capitale;19;9;10;2018-04-29T14:31:30+02:00
246;246 - GATTI DE GAMOND;GATTI DE GAMMOND - RUE DE STALLE PROLONGEE/STALLE STRAAT 160;50.796471, 4.328415;True;False;OPEN;Bruxelles-Capitale;20;17;3;2018-04-29T14:32:46+02:00
230;230 - BERKENDAEL / BERKENDAAL;BERKENDAEL / BERKENDAAL - AVENUE ALBERT / ALBERTLAAN 134;50.818382, 4.346061;False;False;OPEN;Bruxelles-Capitale;24;11;13;2018-04-29T14:32:46+02:00
189;189 - PLACE VAN MEYEL/VAN MEYELPLEIN;PLACE VAN MEYEL/VAN MEYELPLEIN;50.836924, 4.389073;True;False;OPEN;Bruxelles-Capitale;17;10;7;2018-04-29T14:33:06+02:00
55;055 - BOTANIQUE/KRUIDTUIN;BOTANIQUE/KRUIDTUIN - AVENUE GALILEE/GALILEELAAN;50.853248, 4.366188;True;True;OPEN;Bruxelles-Capitale;25;7;17;2018-04-29T14:33:24+02:00
311;311 - DELTA;DELTA - BD DES INVALIDES / INVALIDENLAAN;50.818456, 4.40349;True;True;OPEN;Bruxelles-Capitale;22;19;3;2018-04-29T14:33:27+02:00
