source,target,distance,duration,pm
130,210,1436,1086,70.9531500802
130,251,1097,890,71.9381969224
130,149,1632,1257,81.7813531621
130,298,1744,1328,84.1459358039
130,317,2073,1529,62.1369312726
130,12,1725,1314,76.93059858810001
130,8,1742,1348,58.8756459072
131,56,625,441,45.552062742
131,65,583,403,79.7640361795
131,280,579,452,73.1846690552
131,147,670,459,67.5403061262
131,182,693,497,76.1260145942
131,300,826,606,73.9066280355
131,274,1065,737,69.9193069262
131,269,932,661,78.4049566324
131,160,1174,890,77.06697458939999
132,184,783,547,60.8177868858
132,233,1103,824,77.6193219124
132,163,1231,883,60.7025272429
132,225,1234,864,72.3210036551
132,2,1284,904,53.5807796005
132,226,1713,1263,67.95204228850001
132,197,1803,1359,69.5661934046
132,319,1580,1146,65.854832127
132,264,1846,1310,70.0731934033
133,96,466,346,83.7300167686
133,248,637,469,61.4663473971
133,195,595,405,55.4870826708
133,213,928,667,49.9237763459
133,5,907,659,76.9910188843
133,244,801,563,73.9788415564
133,263,727,583,75.9255085876
133,51,1111,822,68.5836527335
133,327,950,708,61.3202421257
134,282,765,526,65.9800547207
134,226,744,530,67.95204228850001
134,218,692,528,70.8090481686
134,246,757,546,89.0083571717
134,264,1214,856,70.0731934033
134,342,1262,952,71.53704598770001
134,197,1235,942,69.5661934046
134,178,1423,1023,62.6730520085
134,138,1470,1086,68.8844873755
135,23,429,333,86.9757323843
135,209,509,382,81.20876843479999
135,171,612,461,58.4221086701
135,301,514,404,71.1340580299
135,345,540,389,60.9452905171
135,124,838,629,85.2104830656
135,21,865,657,88.2752636484
135,114,1124,829,73.96164514670002
135,105,1027,809,80.3006708206
136,78,537,416,68.670324345
136,267,850,601,67.5158540742
136,59,616,435,86.9113598225
136,10,787,608,68.5036702937
136,16,829,598,66.8975586539
136,191,1071,794,79.4434469327
136,275,878,657,73.46672758369998
136,122,1058,753,64.462857676
136,8,1001,760,58.8756459072
137,77,563,439,62.728582805100004
137,180,850,737,75.6398021621
137,86,916,690,67.8222755921
137,250,1343,1047,59.4316808904
137,102,1351,1162,94.93728557040001
137,237,1207,973,62.1561504265
137,285,1237,971,56.675571910600006
137,335,1658,1355,70.5791503184
137,98,1879,1399,70.6516892842
138,302,393,331,76.7783417243
138,342,374,326,71.53704598770001
138,264,482,340,70.0731934033
138,340,924,713,64.1130886905
138,282,801,611,65.9800547207
138,246,1108,845,89.0083571717
138,45,767,606,77.1143133982
138,2,1355,1004,53.5807796005
138,134,1470,1188,67.074923526
139,27,267,202,71.1402668045
139,41,546,420,67.5753996258
139,257,371,284,67.0741025388
139,194,497,391,67.2482267802
139,100,557,423,54.5192404776
139,4,704,509,86.04048798950001
139,66,706,547,62.377271960600005
139,260,819,618,69.987682799
139,280,1234,1009,73.1846690552
140,324,408,278,64.1335131941
140,304,539,383,61.4008508903
140,276,660,502,63.2281196023
140,31,560,439,78.9811414735
140,107,575,408,60.8355051621
140,295,649,489,70.154086959
140,327,671,484,61.3202421257
140,159,1043,768,73.0199010585
140,88,962,682,67.0772180219
141,158,364,269,93.2356838171
141,206,536,438,73.06063161659999
141,36,391,329,67.475269297
141,239,563,433,72.6806896267
141,88,387,300,67.0772180219
141,175,629,441,73.6499238726
141,243,488,376,82.86850557140001
141,173,832,630,57.1141433037
141,193,633,523,71.9249263424
142,43,331,249,68.7891225744
142,203,452,342,64.7720549741
142,185,691,559,57.863476116499996
142,296,795,584,81.73152426770001
142,161,1015,744,99.98156291020001
142,336,952,715,65.8663886407
142,202,704,511,76.03960916279999
142,64,1011,839,76.4300580715
142,293,952,678,81.2891103011
143,329,546,399,54.7699059658
143,279,710,516,77.58341363310001
143,172,651,497,62.87558258510001
143,314,827,614,88.7480163458
143,183,1057,799,63.9798558446
143,154,1179,840,88.2140044831
143,170,1191,921,75.6830011052
143,247,1280,957,84.185027625
143,39,1395,1063,70.7502212608
144,73,503,403,80.0827003231
144,175,504,388,73.6499238726
144,160,475,344,77.06697458939999
144,333,503,372,72.3674245333
144,239,650,527,72.6806896267
144,71,479,420,72.3600032368
144,50,699,596,80.4023501608
144,158,935,724,93.2356838171
144,141,983,767,74.4357256836
145,109,442,365,61.7030344539
145,39,1000,759,70.7502212608
145,81,648,491,69.18588285770001
145,190,759,539,76.2721221332
145,314,1247,924,88.7480163458
145,247,1252,941,84.185027625
145,263,1134,847,75.9255085876
145,268,1025,793,67.269211196
145,225,1809,1354,72.3210036551
146,63,220,173,77.0884917602
146,228,568,420,66.635230758
146,254,503,371,66.6649921522
146,7,639,497,83.1785942079
146,97,651,490,56.8320623285
146,346,624,525,69.3739588173
146,232,839,619,82.9287572766
146,167,988,759,75.1291291517
146,259,837,671,73.7665396324
147,269,528,396,78.4049566324
147,300,424,348,73.9066280355
147,56,536,414,45.552062742
147,131,669,542,84.8564642506
147,182,809,621,76.1260145942
147,274,811,591,69.9193069262
147,293,865,711,81.2891103011
147,234,1009,819,71.5451252288
147,192,985,725,80.5927926709
148,25,477,404,64.5694833772
148,270,548,400,64.8311243828
148,126,675,465,74.4471212377
148,152,1060,772,71.3841189542
148,47,1137,814,77.6106889508
148,99,857,689,70.08880067359999
148,290,1194,919,80.1331186482
148,112,822,636,79.8724751456
148,318,991,732,74.25131940680001
149,326,616,459,67.2092026481
149,308,606,432,83.8734698308
149,272,954,713,48.07760091390001
149,186,812,571,87.8359656847
149,251,807,653,71.9381969224
149,120,975,722,72.0930478377
149,0,992,758,63.027657875
149,5,1414,1024,76.9910188843
149,67,1341,980,71.3257727816
150,165,544,404,43.5423933819
150,30,587,434,80.85567106149999
150,287,556,462,76.2765884656
150,4,802,604,86.04048798950001
150,65,711,572,79.7640361795
150,274,767,597,69.9193069262
150,92,1065,853,77.1766881104
150,56,1171,922,45.552062742
150,27,1125,854,71.1402668045
151,204,395,267,74.58484241859999
151,253,789,584,78.0665201707
151,299,535,446,66.710135421
151,252,721,575,56.9405175212
151,82,843,633,73.57972019600001
151,155,1019,804,58.641771159399994
151,230,834,642,84.8557757647
151,20,765,540,69.1429609991
151,55,1112,838,71.0529137571
152,338,385,310,60.8126910815
152,18,594,451,77.1657407476
152,47,527,399,77.6106889508
152,148,1060,828,83.6651037068
152,306,889,721,55.6059862308
152,126,715,538,74.4471212377
152,112,1384,1111,79.8724751456
152,1,849,677,78.8726802496
152,214,1080,829,67.8202577155
153,119,293,232,72.781853626
153,162,441,373,67.7696183045
153,241,419,329,60.021995610699996
153,58,675,522,71.9299716552
153,101,460,370,82.2326195463
153,212,719,520,50.5839205185
153,278,1012,784,68.9933087846
153,54,776,622,57.4199192507
153,286,976,780,65.5125120438
154,183,526,451,63.9798558446
154,79,512,389,74.1478617835
154,279,686,544,77.58341363310001
154,329,844,669,54.7699059658
154,181,743,619,54.627103762299996
154,51,825,642,68.5836527335
154,193,943,740,71.9249263424
154,314,1215,961,88.7480163458
154,143,1180,961,77.0316701149
155,201,747,514,81.6700883909
155,261,768,543,72.49729137770001
155,204,803,582,74.58484241859999
155,20,639,443,69.1429609991
155,256,676,453,60.39695892859999
155,157,946,669,62.1486378799
155,151,1019,764,67.51764459479999
155,38,1027,725,80.2301821824
155,99,1137,813,70.08880067359999
156,227,605,465,69.6251481991
156,178,1187,920,62.6730520085
156,283,1229,981,60.528156464700004
156,91,1249,929,67.9098923457
156,284,1114,899,63.417705751199996
156,61,1689,1295,72.3877267642
156,117,1848,1467,81.5101077422
156,208,1735,1381,63.37256966020001
156,196,1847,1438,73.0925962447
157,201,478,348,81.6700883909
157,113,593,464,85.507360565
157,99,506,376,70.08880067359999
157,112,645,466,79.8724751456
157,155,946,766,58.641771159399994
157,256,864,648,60.39695892859999
157,28,1030,768,76.4428413975
157,242,676,514,65.5043449035
157,261,1117,837,72.49729137770001
158,141,364,293,74.4357256836
158,88,469,366,67.0772180219
158,243,322,245,82.86850557140001
158,175,465,327,73.6499238726
158,206,488,355,73.06063161659999
158,239,734,580,72.6806896267
158,36,663,570,67.475269297
158,304,731,587,61.4008508903
158,333,767,539,72.3674245333
159,258,522,387,72.9244282366
159,304,655,529,61.4008508903
159,243,509,378,82.86850557140001
159,255,508,372,62.698390911400004
159,88,481,367,67.0772180219
159,29,743,543,61.2441039757
159,333,817,569,72.3674245333
159,179,785,571,73.3533865479
159,175,807,569,73.6499238726
160,144,475,354,74.8199191123
160,73,604,480,80.0827003231
160,333,707,522,72.3674245333
160,182,588,399,76.1260145942
160,175,858,655,73.6499238726
160,316,917,712,80.4903853552
160,71,818,671,72.3600032368
160,258,996,778,72.9244282366
160,280,1025,783,73.1846690552
161,42,564,393,63.0527347267
161,203,699,555,64.7720549741
161,142,988,773,67.6734947167
161,129,654,485,53.556469353900006
161,43,1090,853,68.7891225744
161,185,1355,1062,57.863476116499996
161,33,1074,762,85.8128491799
161,64,1387,1112,76.4300580715
161,296,1672,1266,81.73152426770001
162,153,442,318,79.9387593446
162,101,531,384,82.2326195463
162,119,660,467,72.781853626
162,286,566,431,65.5125120438
162,50,634,463,80.4023501608
162,71,761,555,72.3600032368
162,241,826,611,60.021995610699996
162,212,1105,781,50.5839205185
162,58,1085,803,71.9299716552
163,184,572,423,60.8177868858
163,233,784,684,77.6193219124
163,132,1231,1004,69.1875356347
163,2,1424,1042,53.5807796005
163,264,2313,1688,70.0731934033
163,226,2788,2139,67.95204228850001
163,225,2418,1829,72.3210036551
163,302,2634,1988,76.7783417243
163,319,2212,1730,65.854832127
164,321,654,493,49.5888810612
164,37,1081,836,48.3707316667
